2022-08-09 17:49:58.865625: I tensorflow/core/util/util.cc:169] oneDNN custom operations are on. You may see slightly different numerical results due to floating-point round-off errors from different computation orders. To turn them off, set the environment variable `TF_ENABLE_ONEDNN_OPTS=0`.
2022-08-09 17:50:00.297743: I tensorflow/core/platform/cpu_feature_guard.cc:193] This TensorFlow binary is optimized with oneAPI Deep Neural Network Library (oneDNN) to use the following CPU instructions in performance-critical operations:  AVX2 AVX512F AVX512_VNNI FMA
To enable them in other operations, rebuild TensorFlow with the appropriate compiler flags.
2022-08-09 17:50:00.664631: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1532] Created device /job:localhost/replica:0/task:0/device:GPU:0 with 22126 MB memory:  -> device: 0, name: NVIDIA GeForce RTX 3090, pci bus id: 0000:65:00.0, compute capability: 8.6
WARNING:tensorflow:Epoch: 2, Train_Loss: 13281.725586, train_mIoU: 95.746, proceeding to images: 2609940
W0810 03:00:53.984181 140088817689728 train_vae_2.py:217] Epoch: 2, Train_Loss: 13281.725586, train_mIoU: 95.746, proceeding to images: 2609940
WARNING:tensorflow:Epoch: 2, Train_Loss: 13174.196289, train_mIoU: 96.384, proceeding to images: 2624940
W0810 03:01:40.332201 140088817689728 train_vae_2.py:217] Epoch: 2, Train_Loss: 13174.196289, train_mIoU: 96.384, proceeding to images: 2624940
WARNING:tensorflow:Epoch: 2, Train_Loss: 13249.044922, train_mIoU: 96.066, proceeding to images: 2639940
W0810 03:02:26.998888 140088817689728 train_vae_2.py:217] Epoch: 2, Train_Loss: 13249.044922, train_mIoU: 96.066, proceeding to images: 2639940
WARNING:tensorflow:Epoch: 2, Train_Loss: 13216.434570, train_mIoU: 96.014, proceeding to images: 2654940
W0810 03:03:13.692934 140088817689728 train_vae_2.py:217] Epoch: 2, Train_Loss: 13216.434570, train_mIoU: 96.014, proceeding to images: 2654940
WARNING:tensorflow:Epoch: 2, Train_Loss: 13144.297852, train_mIoU: 96.013, proceeding to images: 2669940
W0810 03:04:00.624762 140088817689728 train_vae_2.py:217] Epoch: 2, Train_Loss: 13144.297852, train_mIoU: 96.013, proceeding to images: 2669940
WARNING:tensorflow:Epoch: 2, Train_Loss: 13187.020508, train_mIoU: 96.134, proceeding to images: 2684940
W0810 03:04:47.710469 140088817689728 train_vae_2.py:217] Epoch: 2, Train_Loss: 13187.020508, train_mIoU: 96.134, proceeding to images: 2684940
WARNING:tensorflow:Epoch: 2, Train_Loss: 13243.215820, train_mIoU: 96.008, proceeding to images: 2699940
W0810 03:05:34.310729 140088817689728 train_vae_2.py:217] Epoch: 2, Train_Loss: 13243.215820, train_mIoU: 96.008, proceeding to images: 2699940
WARNING:tensorflow:Epoch: 2, Train_Loss: 13145.400391, train_mIoU: 95.806, proceeding to images: 2714940
W0810 03:06:21.239573 140088817689728 train_vae_2.py:217] Epoch: 2, Train_Loss: 13145.400391, train_mIoU: 95.806, proceeding to images: 2714940
WARNING:tensorflow:Epoch: 2, Train_Loss: 13235.074219, train_mIoU: 96.041, proceeding to images: 2729940
W0810 03:07:07.823394 140088817689728 train_vae_2.py:217] Epoch: 2, Train_Loss: 13235.074219, train_mIoU: 96.041, proceeding to images: 2729940
WARNING:tensorflow:Epoch: 2, Train_Loss: 13297.530273, train_mIoU: 95.785, proceeding to images: 2744940
W0810 03:07:54.840795 140088817689728 train_vae_2.py:217] Epoch: 2, Train_Loss: 13297.530273, train_mIoU: 95.785, proceeding to images: 2744940
WARNING:tensorflow:Epoch: 2, Train_Loss: 13166.157227, train_mIoU: 96.306, proceeding to images: 2759940
W0810 03:08:41.176905 140088817689728 train_vae_2.py:217] Epoch: 2, Train_Loss: 13166.157227, train_mIoU: 96.306, proceeding to images: 2759940
WARNING:tensorflow:Epoch: 2, Train_Loss: 13166.143555, train_mIoU: 96.332, proceeding to images: 2774940
W0810 03:09:27.008126 140088817689728 train_vae_2.py:217] Epoch: 2, Train_Loss: 13166.143555, train_mIoU: 96.332, proceeding to images: 2774940
WARNING:tensorflow:Epoch: 2, Train_Loss: 13146.925781, train_mIoU: 96.237, proceeding to images: 2789940
W0810 03:10:12.922525 140088817689728 train_vae_2.py:217] Epoch: 2, Train_Loss: 13146.925781, train_mIoU: 96.237, proceeding to images: 2789940
WARNING:tensorflow:Epoch: 2, Train_Loss: 13105.387695, train_mIoU: 96.309, proceeding to images: 2804940
W0810 03:10:59.274663 140088817689728 train_vae_2.py:217] Epoch: 2, Train_Loss: 13105.387695, train_mIoU: 96.309, proceeding to images: 2804940
WARNING:tensorflow:Epoch: 2, Train_Loss: 13141.076172, train_mIoU: 96.141, proceeding to images: 2819940
W0810 03:11:45.545076 140088817689728 train_vae_2.py:217] Epoch: 2, Train_Loss: 13141.076172, train_mIoU: 96.141, proceeding to images: 2819940
WARNING:tensorflow:Epoch: 2, Train_Loss: 13190.838867, train_mIoU: 95.983, proceeding to images: 2834940
W0810 03:12:31.606939 140088817689728 train_vae_2.py:217] Epoch: 2, Train_Loss: 13190.838867, train_mIoU: 95.983, proceeding to images: 2834940
WARNING:tensorflow:Epoch: 2, Train_Loss: 13111.701172, train_mIoU: 96.130, proceeding to images: 2849940
W0810 03:13:17.775818 140088817689728 train_vae_2.py:217] Epoch: 2, Train_Loss: 13111.701172, train_mIoU: 96.130, proceeding to images: 2849940
WARNING:tensorflow:Epoch: 2, Train_Loss: 13208.955078, train_mIoU: 96.026, proceeding to images: 2864940
W0810 03:14:03.824696 140088817689728 train_vae_2.py:217] Epoch: 2, Train_Loss: 13208.955078, train_mIoU: 96.026, proceeding to images: 2864940
WARNING:tensorflow:Epoch: 2, Train_Loss: 13154.799805, train_mIoU: 96.290, proceeding to images: 2879940
W0810 03:14:49.603184 140088817689728 train_vae_2.py:217] Epoch: 2, Train_Loss: 13154.799805, train_mIoU: 96.290, proceeding to images: 2879940
WARNING:tensorflow:Epoch: 2, Train_Loss: 13180.966797, train_mIoU: 96.012, proceeding to images: 2894940
W0810 03:15:35.473063 140088817689728 train_vae_2.py:217] Epoch: 2, Train_Loss: 13180.966797, train_mIoU: 96.012, proceeding to images: 2894940
WARNING:tensorflow:Epoch: 2, Train_Loss: 13209.986328, train_mIoU: 96.127, proceeding to images: 2909940
W0810 03:16:20.789101 140088817689728 train_vae_2.py:217] Epoch: 2, Train_Loss: 13209.986328, train_mIoU: 96.127, proceeding to images: 2909940
WARNING:tensorflow:Epoch: 2, Train_Loss: 13214.180664, train_mIoU: 96.131, proceeding to images: 2924940
W0810 03:17:06.144910 140088817689728 train_vae_2.py:217] Epoch: 2, Train_Loss: 13214.180664, train_mIoU: 96.131, proceeding to images: 2924940
WARNING:tensorflow:Epoch: 2, Train_Loss: 13178.285156, train_mIoU: 96.215, proceeding to images: 2939940
W0810 03:17:51.114061 140088817689728 train_vae_2.py:217] Epoch: 2, Train_Loss: 13178.285156, train_mIoU: 96.215, proceeding to images: 2939940
WARNING:tensorflow:Epoch: 2, Train_Loss: 13147.882812, train_mIoU: 96.261, proceeding to images: 2954940
W0810 03:18:35.431669 140088817689728 train_vae_2.py:217] Epoch: 2, Train_Loss: 13147.882812, train_mIoU: 96.261, proceeding to images: 2954940
WARNING:tensorflow:Epoch: 2, Train_Loss: 13198.007812, train_mIoU: 96.023, proceeding to images: 2969940
W0810 03:19:19.742832 140088817689728 train_vae_2.py:217] Epoch: 2, Train_Loss: 13198.007812, train_mIoU: 96.023, proceeding to images: 2969940
WARNING:tensorflow:Epoch: 2, Train_Loss: 13159.280273, train_mIoU: 96.237, proceeding to images: 2984940
W0810 03:20:04.426334 140088817689728 train_vae_2.py:217] Epoch: 2, Train_Loss: 13159.280273, train_mIoU: 96.237, proceeding to images: 2984940
WARNING:tensorflow:Epoch: 2, Train_Loss: 13178.708984, train_mIoU: 95.915, proceeding to images: 2999940
W0810 03:20:49.374283 140088817689728 train_vae_2.py:217] Epoch: 2, Train_Loss: 13178.708984, train_mIoU: 95.915, proceeding to images: 2999940
WARNING:tensorflow:Epoch: 2, Train_Loss: 13183.009766, train_mIoU: 96.271, proceeding to images: 3014940
W0810 03:21:34.442003 140088817689728 train_vae_2.py:217] Epoch: 2, Train_Loss: 13183.009766, train_mIoU: 96.271, proceeding to images: 3014940
WARNING:tensorflow:Epoch: 2, Train_Loss: 13264.620117, train_mIoU: 95.977, proceeding to images: 3029940
W0810 03:22:20.294815 140088817689728 train_vae_2.py:217] Epoch: 2, Train_Loss: 13264.620117, train_mIoU: 95.977, proceeding to images: 3029940
WARNING:tensorflow:Epoch: 2, Train_Loss: 13146.201172, train_mIoU: 96.445, proceeding to images: 3044940
W0810 03:23:05.770123 140088817689728 train_vae_2.py:217] Epoch: 2, Train_Loss: 13146.201172, train_mIoU: 96.445, proceeding to images: 3044940
WARNING:tensorflow:Epoch: 2, Train_Loss: 13096.282227, train_mIoU: 96.227, proceeding to images: 3059940
W0810 03:23:51.534093 140088817689728 train_vae_2.py:217] Epoch: 2, Train_Loss: 13096.282227, train_mIoU: 96.227, proceeding to images: 3059940
WARNING:tensorflow:Epoch: 2, Train_Loss: 13237.336914, train_mIoU: 96.288, proceeding to images: 3074940
W0810 03:24:37.734722 140088817689728 train_vae_2.py:217] Epoch: 2, Train_Loss: 13237.336914, train_mIoU: 96.288, proceeding to images: 3074940
WARNING:tensorflow:Epoch: 2, Train_Loss: 13109.222656, train_mIoU: 96.137, proceeding to images: 3089940
W0810 03:25:24.441418 140088817689728 train_vae_2.py:217] Epoch: 2, Train_Loss: 13109.222656, train_mIoU: 96.137, proceeding to images: 3089940
WARNING:tensorflow:Epoch: 2, Train_Loss: 13119.781250, train_mIoU: 96.187, proceeding to images: 3104940
W0810 03:26:11.030163 140088817689728 train_vae_2.py:217] Epoch: 2, Train_Loss: 13119.781250, train_mIoU: 96.187, proceeding to images: 3104940
WARNING:tensorflow:Epoch: 2, Train_Loss: 13173.862305, train_mIoU: 96.156, proceeding to images: 3119940
W0810 03:26:57.341433 140088817689728 train_vae_2.py:217] Epoch: 2, Train_Loss: 13173.862305, train_mIoU: 96.156, proceeding to images: 3119940
WARNING:tensorflow:Epoch: 2, Train_Loss: 13143.672852, train_mIoU: 96.164, proceeding to images: 3134940
W0810 03:27:44.095697 140088817689728 train_vae_2.py:217] Epoch: 2, Train_Loss: 13143.672852, train_mIoU: 96.164, proceeding to images: 3134940
WARNING:tensorflow:Epoch: 2, Train_Loss: 13237.278320, train_mIoU: 96.305, proceeding to images: 3149940
W0810 03:28:30.454591 140088817689728 train_vae_2.py:217] Epoch: 2, Train_Loss: 13237.278320, train_mIoU: 96.305, proceeding to images: 3149940
WARNING:tensorflow:Epoch: 2, Train_Loss: 13154.045898, train_mIoU: 96.296, proceeding to images: 3164940
W0810 03:29:17.296407 140088817689728 train_vae_2.py:217] Epoch: 2, Train_Loss: 13154.045898, train_mIoU: 96.296, proceeding to images: 3164940
WARNING:tensorflow:Epoch: 2, Train_Loss: 13153.791016, train_mIoU: 96.038, proceeding to images: 3179940
W0810 03:30:03.697305 140088817689728 train_vae_2.py:217] Epoch: 2, Train_Loss: 13153.791016, train_mIoU: 96.038, proceeding to images: 3179940
WARNING:tensorflow:Epoch: 2, Train_Loss: 13145.665039, train_mIoU: 96.143, proceeding to images: 3194940
W0810 03:30:50.706531 140088817689728 train_vae_2.py:217] Epoch: 2, Train_Loss: 13145.665039, train_mIoU: 96.143, proceeding to images: 3194940
WARNING:tensorflow:Epoch: 2, Train_Loss: 13137.999023, train_mIoU: 96.333, proceeding to images: 3209940
W0810 03:31:37.090713 140088817689728 train_vae_2.py:217] Epoch: 2, Train_Loss: 13137.999023, train_mIoU: 96.333, proceeding to images: 3209940
WARNING:tensorflow:Epoch: 2, Train_Loss: 13133.125977, train_mIoU: 96.235, proceeding to images: 3224940
W0810 03:32:23.417196 140088817689728 train_vae_2.py:217] Epoch: 2, Train_Loss: 13133.125977, train_mIoU: 96.235, proceeding to images: 3224940
WARNING:tensorflow:Epoch: 2, Train_Loss: 13150.724609, train_mIoU: 96.116, proceeding to images: 3239940
W0810 03:33:09.648216 140088817689728 train_vae_2.py:217] Epoch: 2, Train_Loss: 13150.724609, train_mIoU: 96.116, proceeding to images: 3239940
WARNING:tensorflow:Epoch: 2, Train_Loss: 13223.164062, train_mIoU: 96.296, proceeding to images: 3254940
W0810 03:33:56.231761 140088817689728 train_vae_2.py:217] Epoch: 2, Train_Loss: 13223.164062, train_mIoU: 96.296, proceeding to images: 3254940
WARNING:tensorflow:Epoch: 2, Train_Loss: 13196.316406, train_mIoU: 96.378, proceeding to images: 3269940
W0810 03:34:41.849378 140088817689728 train_vae_2.py:217] Epoch: 2, Train_Loss: 13196.316406, train_mIoU: 96.378, proceeding to images: 3269940
WARNING:tensorflow:Epoch: 2, Train_Loss: 13115.607422, train_mIoU: 96.254, proceeding to images: 3284940
W0810 03:35:28.102077 140088817689728 train_vae_2.py:217] Epoch: 2, Train_Loss: 13115.607422, train_mIoU: 96.254, proceeding to images: 3284940
WARNING:tensorflow:Epoch: 2, Train_Loss: 13100.921875, train_mIoU: 96.241, proceeding to images: 3299940
W0810 03:36:14.262490 140088817689728 train_vae_2.py:217] Epoch: 2, Train_Loss: 13100.921875, train_mIoU: 96.241, proceeding to images: 3299940
WARNING:tensorflow:Epoch: 2, Train_Loss: 13145.908203, train_mIoU: 96.270, proceeding to images: 3314940
W0810 03:37:00.464893 140088817689728 train_vae_2.py:217] Epoch: 2, Train_Loss: 13145.908203, train_mIoU: 96.270, proceeding to images: 3314940
WARNING:tensorflow:Epoch: 2, Train_Loss: 13105.893555, train_mIoU: 96.478, proceeding to images: 3329940
W0810 03:37:46.594004 140088817689728 train_vae_2.py:217] Epoch: 2, Train_Loss: 13105.893555, train_mIoU: 96.478, proceeding to images: 3329940
WARNING:tensorflow:Epoch: 2, Train_Loss: 13111.710938, train_mIoU: 96.285, proceeding to images: 3344940
W0810 03:38:32.682287 140088817689728 train_vae_2.py:217] Epoch: 2, Train_Loss: 13111.710938, train_mIoU: 96.285, proceeding to images: 3344940
WARNING:tensorflow:Epoch: 2, Train_Loss: 13132.381836, train_mIoU: 96.326, proceeding to images: 3359940
W0810 03:39:18.485031 140088817689728 train_vae_2.py:217] Epoch: 2, Train_Loss: 13132.381836, train_mIoU: 96.326, proceeding to images: 3359940
WARNING:tensorflow:Epoch: 2, Train_Loss: 13193.953125, train_mIoU: 96.056, proceeding to images: 3374940
W0810 03:40:04.267532 140088817689728 train_vae_2.py:217] Epoch: 2, Train_Loss: 13193.953125, train_mIoU: 96.056, proceeding to images: 3374940
WARNING:tensorflow:Epoch: 2, Train_Loss: 13148.808594, train_mIoU: 96.263, proceeding to images: 3389940
W0810 03:40:50.021697 140088817689728 train_vae_2.py:217] Epoch: 2, Train_Loss: 13148.808594, train_mIoU: 96.263, proceeding to images: 3389940
WARNING:tensorflow:Epoch: 2, Train_Loss: 13188.987305, train_mIoU: 96.156, proceeding to images: 3404940
W0810 03:41:34.873179 140088817689728 train_vae_2.py:217] Epoch: 2, Train_Loss: 13188.987305, train_mIoU: 96.156, proceeding to images: 3404940
WARNING:tensorflow:Epoch: 2, Train_Loss: 13167.490234, train_mIoU: 96.286, proceeding to images: 3419940
W0810 03:42:19.515130 140088817689728 train_vae_2.py:217] Epoch: 2, Train_Loss: 13167.490234, train_mIoU: 96.286, proceeding to images: 3419940
WARNING:tensorflow:Epoch: 2, Train_Loss: 13171.260742, train_mIoU: 96.199, proceeding to images: 3434940
W0810 03:43:04.659182 140088817689728 train_vae_2.py:217] Epoch: 2, Train_Loss: 13171.260742, train_mIoU: 96.199, proceeding to images: 3434940
WARNING:tensorflow:Epoch: 2, Train_Loss: 13131.555664, train_mIoU: 96.241, proceeding to images: 3449940
W0810 03:43:49.745265 140088817689728 train_vae_2.py:217] Epoch: 2, Train_Loss: 13131.555664, train_mIoU: 96.241, proceeding to images: 3449940
WARNING:tensorflow:Epoch: 2, Train_Loss: 13158.517578, train_mIoU: 96.335, proceeding to images: 3464940
W0810 03:44:34.535212 140088817689728 train_vae_2.py:217] Epoch: 2, Train_Loss: 13158.517578, train_mIoU: 96.335, proceeding to images: 3464940
WARNING:tensorflow:Epoch: 2, Train_Loss: 13095.894531, train_mIoU: 96.197, proceeding to images: 3479940
W0810 03:45:18.917421 140088817689728 train_vae_2.py:217] Epoch: 2, Train_Loss: 13095.894531, train_mIoU: 96.197, proceeding to images: 3479940
WARNING:tensorflow:Epoch: 2, Train_Loss: 13140.267578, train_mIoU: 96.195, proceeding to images: 3494940
W0810 03:46:03.910999 140088817689728 train_vae_2.py:217] Epoch: 2, Train_Loss: 13140.267578, train_mIoU: 96.195, proceeding to images: 3494940
WARNING:tensorflow:Epoch: 2, Train_Loss: 13086.016602, train_mIoU: 96.368, proceeding to images: 3509940
W0810 03:46:49.554240 140088817689728 train_vae_2.py:217] Epoch: 2, Train_Loss: 13086.016602, train_mIoU: 96.368, proceeding to images: 3509940
WARNING:tensorflow:Epoch: 2, Train_Loss: 13128.455078, train_mIoU: 96.108, proceeding to images: 3524940
W0810 03:47:35.039889 140088817689728 train_vae_2.py:217] Epoch: 2, Train_Loss: 13128.455078, train_mIoU: 96.108, proceeding to images: 3524940
WARNING:tensorflow:Epoch: 2, Train_Loss: 13113.050781, train_mIoU: 96.380, proceeding to images: 3539940
W0810 03:48:20.662013 140088817689728 train_vae_2.py:217] Epoch: 2, Train_Loss: 13113.050781, train_mIoU: 96.380, proceeding to images: 3539940
WARNING:tensorflow:Epoch: 2, Train_Loss: 13177.527344, train_mIoU: 96.019, proceeding to images: 3554940
W0810 03:49:07.030843 140088817689728 train_vae_2.py:217] Epoch: 2, Train_Loss: 13177.527344, train_mIoU: 96.019, proceeding to images: 3554940
WARNING:tensorflow:Epoch: 2, Train_Loss: 13126.008789, train_mIoU: 96.295, proceeding to images: 3569940
W0810 03:49:53.306823 140088817689728 train_vae_2.py:217] Epoch: 2, Train_Loss: 13126.008789, train_mIoU: 96.295, proceeding to images: 3569940
WARNING:tensorflow:Epoch: 2, Train_Loss: 13176.832031, train_mIoU: 96.353, proceeding to images: 3584940
W0810 03:50:39.857098 140088817689728 train_vae_2.py:217] Epoch: 2, Train_Loss: 13176.832031, train_mIoU: 96.353, proceeding to images: 3584940
WARNING:tensorflow:Epoch: 2, Train_Loss: 13095.788086, train_mIoU: 96.464, proceeding to images: 3599940
W0810 03:51:26.413225 140088817689728 train_vae_2.py:217] Epoch: 2, Train_Loss: 13095.788086, train_mIoU: 96.464, proceeding to images: 3599940
WARNING:tensorflow:Epoch: 2, Train_Loss: 13120.937500, train_mIoU: 96.258, proceeding to images: 3614940
W0810 03:52:12.933577 140088817689728 train_vae_2.py:217] Epoch: 2, Train_Loss: 13120.937500, train_mIoU: 96.258, proceeding to images: 3614940
WARNING:tensorflow:Epoch: 2, Train_Loss: 13100.731445, train_mIoU: 96.163, proceeding to images: 3629940
W0810 03:52:59.650113 140088817689728 train_vae_2.py:217] Epoch: 2, Train_Loss: 13100.731445, train_mIoU: 96.163, proceeding to images: 3629940
WARNING:tensorflow:Epoch: 2, Train_Loss: 13124.024414, train_mIoU: 96.195, proceeding to images: 3644940
W0810 03:53:46.189878 140088817689728 train_vae_2.py:217] Epoch: 2, Train_Loss: 13124.024414, train_mIoU: 96.195, proceeding to images: 3644940
WARNING:tensorflow:Epoch: 2, Train_Loss: 13092.278320, train_mIoU: 96.384, proceeding to images: 3659940
W0810 03:54:32.927758 140088817689728 train_vae_2.py:217] Epoch: 2, Train_Loss: 13092.278320, train_mIoU: 96.384, proceeding to images: 3659940
WARNING:tensorflow:Epoch: 2, Train_Loss: 13079.290039, train_mIoU: 96.433, proceeding to images: 3674940
W0810 03:55:19.732299 140088817689728 train_vae_2.py:217] Epoch: 2, Train_Loss: 13079.290039, train_mIoU: 96.433, proceeding to images: 3674940
WARNING:tensorflow:Epoch: 2, Train_Loss: 13096.835938, train_mIoU: 96.479, proceeding to images: 3689940
W0810 03:56:06.109016 140088817689728 train_vae_2.py:217] Epoch: 2, Train_Loss: 13096.835938, train_mIoU: 96.479, proceeding to images: 3689940
WARNING:tensorflow:Epoch: 2, Train_Loss: 13089.483398, train_mIoU: 96.312, proceeding to images: 3704940
W0810 03:56:52.823222 140088817689728 train_vae_2.py:217] Epoch: 2, Train_Loss: 13089.483398, train_mIoU: 96.312, proceeding to images: 3704940
WARNING:tensorflow:Epoch: 2, Train_Loss: 13126.528320, train_mIoU: 96.251, proceeding to images: 3719940
W0810 03:57:39.388237 140088817689728 train_vae_2.py:217] Epoch: 2, Train_Loss: 13126.528320, train_mIoU: 96.251, proceeding to images: 3719940
WARNING:tensorflow:Epoch: 2, Train_Loss: 13150.931641, train_mIoU: 96.163, proceeding to images: 3734940
W0810 03:58:25.824310 140088817689728 train_vae_2.py:217] Epoch: 2, Train_Loss: 13150.931641, train_mIoU: 96.163, proceeding to images: 3734940
WARNING:tensorflow:Epoch: 2, Train_Loss: 13094.529297, train_mIoU: 96.333, proceeding to images: 3749940
W0810 03:59:12.640291 140088817689728 train_vae_2.py:217] Epoch: 2, Train_Loss: 13094.529297, train_mIoU: 96.333, proceeding to images: 3749940
WARNING:tensorflow:Epoch: 2, Train_Loss: 13152.333008, train_mIoU: 96.263, proceeding to images: 3764940
W0810 03:59:59.284610 140088817689728 train_vae_2.py:217] Epoch: 2, Train_Loss: 13152.333008, train_mIoU: 96.263, proceeding to images: 3764940
WARNING:tensorflow:Epoch: 2, Train_Loss: 13100.493164, train_mIoU: 96.436, proceeding to images: 3779940
W0810 04:00:45.592275 140088817689728 train_vae_2.py:217] Epoch: 2, Train_Loss: 13100.493164, train_mIoU: 96.436, proceeding to images: 3779940
WARNING:tensorflow:Epoch: 2, Train_Loss: 13111.709961, train_mIoU: 96.218, proceeding to images: 3794940
W0810 04:01:31.690583 140088817689728 train_vae_2.py:217] Epoch: 2, Train_Loss: 13111.709961, train_mIoU: 96.218, proceeding to images: 3794940
WARNING:tensorflow:Epoch: 2, Train_Loss: 13146.854492, train_mIoU: 96.242, proceeding to images: 3809940
W0810 04:02:17.953181 140088817689728 train_vae_2.py:217] Epoch: 2, Train_Loss: 13146.854492, train_mIoU: 96.242, proceeding to images: 3809940
WARNING:tensorflow:Epoch: 2, Train_Loss: 13152.405273, train_mIoU: 96.448, proceeding to images: 3824940
W0810 04:03:04.297942 140088817689728 train_vae_2.py:217] Epoch: 2, Train_Loss: 13152.405273, train_mIoU: 96.448, proceeding to images: 3824940
WARNING:tensorflow:Epoch: 2, Train_Loss: 13058.673828, train_mIoU: 96.377, proceeding to images: 3839940
W0810 04:03:50.520830 140088817689728 train_vae_2.py:217] Epoch: 2, Train_Loss: 13058.673828, train_mIoU: 96.377, proceeding to images: 3839940
WARNING:tensorflow:Epoch: 2, Train_Loss: 13149.281250, train_mIoU: 96.300, proceeding to images: 3854940
W0810 04:04:36.841984 140088817689728 train_vae_2.py:217] Epoch: 2, Train_Loss: 13149.281250, train_mIoU: 96.300, proceeding to images: 3854940
WARNING:tensorflow:Epoch: 2, Train_Loss: 13206.668945, train_mIoU: 95.938, proceeding to images: 3869940
W0810 04:05:22.717161 140088817689728 train_vae_2.py:217] Epoch: 2, Train_Loss: 13206.668945, train_mIoU: 95.938, proceeding to images: 3869940
WARNING:tensorflow:Epoch: 2, Train_Loss: 13154.644531, train_mIoU: 96.185, proceeding to images: 3884940
W0810 04:06:08.376378 140088817689728 train_vae_2.py:217] Epoch: 2, Train_Loss: 13154.644531, train_mIoU: 96.185, proceeding to images: 3884940
WARNING:tensorflow:Epoch: 2, Train_Loss: 13179.452148, train_mIoU: 96.337, proceeding to images: 3899940
W0810 04:06:53.626075 140088817689728 train_vae_2.py:217] Epoch: 2, Train_Loss: 13179.452148, train_mIoU: 96.337, proceeding to images: 3899940
WARNING:tensorflow:Epoch: 2, Train_Loss: 13141.625977, train_mIoU: 95.993, proceeding to images: 3914940
W0810 04:07:39.237937 140088817689728 train_vae_2.py:217] Epoch: 2, Train_Loss: 13141.625977, train_mIoU: 95.993, proceeding to images: 3914940
WARNING:tensorflow:Epoch: 2, Train_Loss: 13116.551758, train_mIoU: 96.384, proceeding to images: 3929940
W0810 04:08:24.296395 140088817689728 train_vae_2.py:217] Epoch: 2, Train_Loss: 13116.551758, train_mIoU: 96.384, proceeding to images: 3929940
WARNING:tensorflow:Epoch: 2, Train_Loss: 13102.179688, train_mIoU: 96.310, proceeding to images: 3944940
W0810 04:09:09.070274 140088817689728 train_vae_2.py:217] Epoch: 2, Train_Loss: 13102.179688, train_mIoU: 96.310, proceeding to images: 3944940
WARNING:tensorflow:Epoch: 2, Train_Loss: 13090.785156, train_mIoU: 96.385, proceeding to images: 3959940
W0810 04:09:53.947944 140088817689728 train_vae_2.py:217] Epoch: 2, Train_Loss: 13090.785156, train_mIoU: 96.385, proceeding to images: 3959940
WARNING:tensorflow:Epoch: 2, Train_Loss: 13170.931641, train_mIoU: 96.134, proceeding to images: 3974940
W0810 04:10:38.841120 140088817689728 train_vae_2.py:217] Epoch: 2, Train_Loss: 13170.931641, train_mIoU: 96.134, proceeding to images: 3974940
WARNING:tensorflow:Epoch: 2, Train_Loss: 13160.878906, train_mIoU: 96.095, proceeding to images: 3989940
W0810 04:11:23.372159 140088817689728 train_vae_2.py:217] Epoch: 2, Train_Loss: 13160.878906, train_mIoU: 96.095, proceeding to images: 3989940
WARNING:tensorflow:Epoch: 2, Train_Loss: 13062.513672, train_mIoU: 96.242, proceeding to images: 4004940
W0810 04:12:08.158241 140088817689728 train_vae_2.py:217] Epoch: 2, Train_Loss: 13062.513672, train_mIoU: 96.242, proceeding to images: 4004940
WARNING:tensorflow:Epoch: 2, Train_Loss: 13067.900391, train_mIoU: 96.455, proceeding to images: 4019940
W0810 04:12:53.538882 140088817689728 train_vae_2.py:217] Epoch: 2, Train_Loss: 13067.900391, train_mIoU: 96.455, proceeding to images: 4019940
WARNING:tensorflow:Epoch: 2, Train_Loss: 13205.399414, train_mIoU: 96.304, proceeding to images: 4034940
W0810 04:13:39.373675 140088817689728 train_vae_2.py:217] Epoch: 2, Train_Loss: 13205.399414, train_mIoU: 96.304, proceeding to images: 4034940
WARNING:tensorflow:Epoch: 2, Train_Loss: 13042.840820, train_mIoU: 96.261, proceeding to images: 4049940
W0810 04:14:25.212789 140088817689728 train_vae_2.py:217] Epoch: 2, Train_Loss: 13042.840820, train_mIoU: 96.261, proceeding to images: 4049940
WARNING:tensorflow:Epoch: 2, Train_Loss: 0.000000, Train_mIoU: 0.000, 
 Eval_Loss: 13094.855469, Eval_mIoU:  96.078
W0810 04:16:04.700982 140088817689728 train_vae_2.py:238] Epoch: 2, Train_Loss: 0.000000, Train_mIoU: 0.000, 
 Eval_Loss: 13094.855469, Eval_mIoU:  96.078
WARNING:tensorflow:Time: 10:26:03.723271 for 3 epochs
W0810 04:16:04.701114 140088817689728 train_vae_2.py:245] Time: 10:26:03.723271 for 3 epochs
WARNING:tensorflow:Saved checkpoint: ./checkpoint/perception/num_slot_8/slot_size_16_learning_rate_0.0004_/ckpt-3
W0810 04:16:04.726790 140088817689728 train_vae_2.py:256] Saved checkpoint: ./checkpoint/perception/num_slot_8/slot_size_16_learning_rate_0.0004_/ckpt-3
WARNING:tensorflow:Epoch: 3, Train_Loss: 13084.118164, train_mIoU: 96.209, proceeding to images: 14940
W0810 04:16:51.632030 140088817689728 train_vae_2.py:217] Epoch: 3, Train_Loss: 13084.118164, train_mIoU: 96.209, proceeding to images: 14940
WARNING:tensorflow:Epoch: 3, Train_Loss: 13128.345703, train_mIoU: 96.307, proceeding to images: 29940
W0810 04:17:38.240141 140088817689728 train_vae_2.py:217] Epoch: 3, Train_Loss: 13128.345703, train_mIoU: 96.307, proceeding to images: 29940
